export,problem1,problem2,sectors,growth_level,rdpercentage,workersincrease,workers,school,major,years,experience,debtratio,turnover,gaintorevenue,gainincrease,capital,IES,profit,investment,patent,patent_global,technique,development,marketing,brands,howmarket,goods
10,4,7,energy/medical,highgrow,0.295081967,1.109090909,61,4,business,15,2,0.480611514,2.192856048,0.174426734,0.968646306,6523,0.006711409,2097,1049,39,0,3,3,3,4,direct,2
40,2,3,energy/medical,matured,0.086206897,1.074074074,174,4,business,1,0,0.318721363,0.401870952,0.01690394,0.946248273,88618,0.037879426,533,712,50,1,3,4,4,5,both,3
0,3,6,energy/medical,matured,0.198412698,1,126,3,naturalschience,0,0,0.438746809,1.05844256,0.080128205,1.077212806,25940,0.019376457,1420,1718,81,1,3,4,4,15,direct,1
68,7,3,energy/medical,highgrow,0.165441176,1,272,5,business,15,0,0.406378266,0.895137688,-0.238403885,0.667372719,58429,0.013192612,-13030,5439,51,0,3,5,3,1,both,3
15,3,7,energy/medical,matured,0.071428571,1,140,3,engineer,5,0,0.556022755,1.854253268,0.04943493,1.108182866,23335,0.020985001,854,1249,20,0,3,4,3,3,both,3
3.5,3,5,energy/medical,matured,0.148325359,1,209,3,engineer,7,0,0.279716805,1.751757966,0.170903244,1.79703593,52191,0.00434231,12117,2691,37,0,3,5,4,0,both,2
20,2,3,energy/medical,matured,0.247619048,1.418918919,105,4,other,3,0,0.703485711,1.655491839,0.004130029,1.068165647,4534,0.026378897,-303,900,29,0,3,4,4,1,direct,2
10,5,4,energy/medical,matured,0.097902098,1.059259259,143,3,business,20,0,0.176950184,0.883441701,0.108095905,1.476958986,75207,0.004304571,7627,11738,29,0,3,4,3,0,both,3
18,3,5,energy/medical,matured,0.075,1,200,3,engineer,22,0,0.596014702,3.82194152,-0.000909537,0.739324624,69904,0.009668038,-5982,642,27,0,3,4,4,1,both,3
15,7,5,energy/medical,matured,0.158227848,1.595959596,158,5,engineer,17,0,0.120744512,0.45485797,0.212848051,1.115820776,110540,0.002784407,9727,9689,25,0,3,4,4,2,both,3
90,3,4,energy/medical,matured,0.207692308,1.083333333,130,5,engineer,3,0,0.375879466,1.691009073,0.10123248,1.179962396,18185,0.004357582,2288,2724,4,0,3,4,4,1,direct,2
24,3,5,energy/medical,highgrow,0.05,1,140,3,engineer,15,0,0.713804811,1.278978587,0.11161767,2.252478754,9947,0.061075303,396,2510,35,1,3,4,4,1,both,3
0,7,1,energy/medical,matured,0.1,1.076923077,140,3,engineer,12,2,0.71978836,8.046450151,0.064110386,2.566490002,2648,0.003566903,1636,686,2,0,2,3,2,0,direct,2
5,5,7,energy/medical,matured,0.139130435,1.161616162,115,3,humanities,25,0,0.10808467,0.640783135,0.435202428,1.135128787,22627,0.002000138,4141,871,26,0,4,4,3,0,direct,3
63,5,7,energy/medical,matured,0.7,1.201923077,250,3,engineer,13,0,0.384076591,1.750354715,0.170016999,2.144560338,94442,0.00056259,19464,9562,26,0,3,4,4,0,direct,2
80,2,4,energy/medical,ebb,0.245901639,1.284210526,122,3,engineer,18,0,0.155247716,0.892853744,0.215389534,1.350525356,31527,0,4683,3911,18,0,4,5,4,0,direct,2
20,4,5,energy/medical,matured,0.242857143,1,140,4,naturalschience,10,0,0.667393335,1.855701207,0.004008522,1.298653076,19224,0.00605483,240,2130,15,0,3,4,3,1,indirect,3
20,2,5,energy/medical,matured,0.06744186,1,430,5,engineer,12,0,0.547456732,1.624002122,0.096255287,1.004906949,37705,0.020756781,3001,15522,21,0,3,4,4,1,direct,1
25,1,4,energy/medical,matured,0.2,1,160,3,engineer,10,0,0.346906583,1.692021124,0.142919358,1.165336792,24427,0.011105466,4971,2114,24,0,3,4,3,0,direct,3
70,2,5,energy/medical,matured,0.177514793,1.024242424,169,4,naturalschience,11,0,0.540636553,3.101163156,0.087401671,1.392743188,15905,0.003669613,4132,650,12,0,3,4,3,1,direct,2
20,3,7,energy/medical,matured,0.529411765,1.133333333,170,4,engineer,30,0,0.586106726,1.720018309,0.19007067,1.976332398,19662,0.003134333,5812,3430,15,0,3,4,4,1,both,3
71,2,3,energy/medical,matured,0.628865979,1.010416667,194,5,engineer,10,0,0.021643854,0.663975583,0.330086002,1.145574996,101570,0,17971,7855,76,0,2,4,4,0,both,2
70,2,3,energy/medical,matured,0.238095238,1.092936803,294,4,business,10,0,0.255279004,0.480075947,0.093371427,0.989140227,166959,0.009731389,3951,4423,113,0,3,4,3,0,both,2
0,3,4,energy/medical,matured,0.1,1,160,5,naturalschience,25,0,0.579207688,1.174409493,-0.131112382,1.031259216,17866,0.100419407,-4383,4831,20,0,3,4,4,3,both,3
0,7,3,energy/medical,highgrow,0.253588517,1.088541667,209,5,other,12,0,0.272755736,0.395428935,-0.05635503,1.474488728,106846,0.008828402,-1319,7465,151,1,4,5,2,4,both,2
95,4,7,energy/medical,highgrow,0.234848485,1.023255814,132,5,naturalschience,10,0,0.26879141,0.404741447,0.453986941,0.913952258,153624,0.031763646,17707,9807,43,1,4,4,3,1,indirect,2
0,2,3,energy/medical,matured,0.115,1.25,200,4,engineer,5,0,0.106089369,0.424079066,0.037533706,1.25981195,97944,0,2835,2799,22,0,3,4,3,15,direct,2
0,3,7,energy/medical,matured,0.611111111,1.058823529,180,3,business,30,0,0.528627142,1.574316711,0.047583993,1.189825065,31063,0.001022432,4576,10632,23,0,3,4,3,10,both,3
20,2,4,energy/medical,highgrow,0.186440678,1,177,5,naturalschience,6,0,0.727240773,3.594329897,0.093503514,1.57760181,7760,0.033271189,873,4235,60,0,3,4,3,1,direct,2
85,4,3,energy/medical,highgrow,0.15819209,1.195945946,177,5,engineer,0,0,0.774470854,6.160212604,0.069172932,0.988040725,6585,0.005694564,2180,5913,98,0,3,4,4,45,direct,3
58,7,5,energy/medical,growing,0.310679612,1.01980198,103,5,naturalschience,14,2,0.186595311,0.691960649,0.221075191,1.330535363,47877,0.005584231,6284,4547,19,0,3,4,3,3,indirect,2
0,3,7,computer,highgrow,0.222222222,1,9,1,,7,0,0.903125,21.70967742,0.047548291,0.71141649,31,0.007429421,31,31,0,0,1,3,3,0,both,2
95,3,5,computer,growing,0.333333333,1,9,3,engineer,16,0,0.686241611,4.342245989,0.092610837,1.551987768,935,0.009852217,341,66,4,0,2,3,3,0,direct,3
0,4,6,computer,growing,0.444444444,1,9,3,naturalschience,18,0,0.657643312,2.176744186,-0.023504274,0.73125,430,0.010683761,3,118,5,0,3,4,3,0,direct,3
20,4,7,computer,highgrow,0.125,1.142857143,8,4,business,5,0,0.754970446,3.184210526,0.092975207,1.129961089,456,0.033057851,65,991,1,0,2,4,3,0,direct,1
0,4,8,computer,growing,0.25,1.142857143,8,3,engineer,5,0,0.710788758,1.642633229,0.101145038,0.95620438,319,0.045801527,53,83,11,0,3,4,3,0,both,2
0,3,1,computer,matured,0,1.285714286,9,1,,6,0,0.347951807,1.246858832,0.071132187,0.566107383,1353,0.011855365,92,0,0,0,3,3,3,0,direct,1
0,8,1,computer,highgrow,0.333333333,0.692307692,9,4,engineer,5,0,0.638436989,2.186437029,0.034265459,0.725014278,4645,0.035348562,56,100,0,0,2,3,3,0,both,2
0,1,5,computer,highgrow,0.5,1.333333333,4,1,,15,0,0.430809399,0.713630406,0.035812672,0.838337182,1526,0.006427916,87,68,6,0,3,3,3,0,direct,2
65,8,3,computer,highgrow,0.444444444,1,9,3,engineer,20,0,0.513517618,2.756634405,0.141854012,1.432081745,6406,0.00101931,2224,100,9,0,3,4,3,0,both,3
0,7,8,computer,highgrow,0.333333333,1.125,9,1,,11,0,0.585409253,3.5,0.065603924,0.9504662,466,0.009809933,58,605,1,0,2,3,3,0,direct,2
0,5,4,computer,highgrow,0.333333333,1.2,6,3,engineer,5,0,0.631526438,6.431407942,0.037187763,2.102685158,1108,0.023014314,103,70,0,0,1,4,3,0,both,2
0,3,2,computer,highgrow,0.5,1,6,3,humanities,12,0,0.566746988,2.016685206,0.060121346,1.051014493,899,0.01103144,88,181,8,0,2,3,3,0,direct,2
20,4,7,computer,highgrow,0.428571429,1,7,4,business,8,1,0.697026022,1.051124744,0.081712062,1.241545894,489,0.071984436,41,70,1,0,2,4,3,0,both,1
0,3,5,computer,highgrow,0.333333333,1,9,1,,15,0,0.639212175,2.852770885,0.111916498,1.555705909,1209,0.005508843,331,1528,1,0,2,4,3,0,direct,2
0,5,1,computer,highgrow,0.555555556,1,9,5,engineer,7,0,0.391390728,1.390642002,0.171361502,1.063227953,919,0.010172144,208,239,7,0,3,3,4,0,direct,2
0,3,1,computer,growing,0.5,1.142857143,8,4,engineer,12,0,0.484737485,2.286729858,0.013471503,1.63559322,422,0.013471503,9,158,7,1,4,4,3,1,both,2
0,3,4,computer,growing,0.25,1,8,3,business,5,3,0.634690265,0.545542636,0.461811723,0.846616541,1032,0.168738899,-277,60,12,1,4,3,3,1,direct,2
0,1,5,computer,highgrow,0,1.25,5,3,engineer,14,0,0.57918552,5.225806452,0.033950617,4.066945607,186,0.00308642,30,43,0,0,3,4,3,0,direct,2
0,3,2,computer,highgrow,0.25,1,8,3,business,2,0,0.525560538,1.699432892,0.045606229,1.649541284,529,0.008898776,36,133,4,0,3,4,3,0,direct,1
0,1,8,computer,growing,0,2,4,3,engineer,13,0,0.924418605,36.30769231,0.025776836,1.123809524,78,0.008121469,23,28,0,0,1,2,2,0,direct,2
50,4,5,computer,highgrow,0.111111111,1,9,3,business,3,0,0.695616551,14.80888291,-0.033263655,0.818371142,743,0.005362174,-708,243,29,1,4,3,4,1,both,2
30,8,4,computer,highgrow,0.25,1.142857143,8,5,engineer,14,0,0.824833703,2.715189873,-0.657342657,1.361904762,158,0.020979021,-5,551,33,0,3,3,3,0,direct,2
0,4,2,computer,highgrow,0.333333333,1,9,4,business,3,1,0.428824572,2.126163392,0.107003891,1.240048251,967,0.006322957,296,0,5,0,3,3,4,1,both,3
0,1,8,computer,matured,0.142857143,1,21,1,,15,0,0.417654809,2.216063348,-0.040326697,1.169086931,2652,0.006806194,177,100,2,0,3,5,4,0,direct,2
0,3,2,computer,highgrow,0.153846154,1.04,26,4,business,9,0,0.790163472,5.423774345,0.036775632,1.317885117,1489,0.017335315,320,323,3,0,2,3,3,0,direct,1
0,2,4,computer,highgrow,0.157894737,1,19,1,,10,0,0.663435649,5.312,0.076204819,1.489457156,625,0.009337349,221,249,4,0,3,4,3,1,direct,1
0,3,1,computer,matured,0.107142857,1,28,3,engineer,19,0,0.425723011,2.554895214,0.031709109,1.78107283,3197,0.006733595,232,150,12,0,2,4,4,3,indirect,1
2,4,2,computer,highgrow,0.153846154,1.04,26,3,engineer,8,0,0.548906314,0.953034462,0.07072,1.040626041,3279,0.05728,18,196,9,0,4,3,3,1,direct,3
0,4,3,computer,highgrow,0.25,1.052631579,20,2,engineer,10,0,0.681369322,2.731404959,-0.205748865,0.675869121,484,0.012859304,-263,376,8,0,4,4,4,0,direct,2
30,2,7,computer,highgrow,0.3,1.111111111,10,3,engineer,15,0,0.069421276,1.133894098,0.193724918,0.925075937,7252,0,1175,127,5,0,3,3,4,1,direct,3
90,2,5,computer,ebb,0.5,1.076923077,14,1,,10,0,0.696646341,3.168341709,0.049960349,0.850877193,398,0.014274385,38,190,1,0,3,2,3,0,both,3
0,1,7,computer,highgrow,0.185185185,1.038461538,27,3,engineer,0,0,0.134898962,1.216035354,0.251271934,1.596121975,7920,0,1739,300,10,0,3,4,2,0,direct,3
10,3,1,computer,matured,0.2,1.041666667,25,3,engineer,0,1,0.526217809,2.918140144,0.029398564,0.902206924,1527,0.010996409,109,212,32,0,3,3,3,1,direct,1
20,5,1,computer,highgrow,0.2,1.071428571,15,4,business,0,0,0.457953394,2.058566978,0.017251816,0.694263501,1605,0.010895884,190,382,17,0,2,4,3,1,indirect,3
0,2,5,computer,highgrow,0.181818182,1,11,3,engineer,8,0,0.118798283,11.47535554,0.05926693,14.5547319,5133,0.000237679,3848,66,0,0,2,3,3,0,direct,2
0,2,3,computer,highgrow,0.166666667,1.058823529,18,2,engineer,16,0,0.115500686,1.502171216,0.128123064,1.044537906,6448,0,943,475,22,0,2,3,3,0,direct,2
0,2,7,computer,growing,0.384615385,2.166666667,13,5,engineer,11,0,0.548681101,0.638957154,-0.214548495,1.192422732,9359,0.183277592,-4414,235,55,0,3,4,4,0,direct,2
0,4,1,computer,highgrow,0.1,1.052631579,20,2,engineer,20,1,0.643628912,5.055933089,0.04693962,1.005719039,1913,0.010132341,508,684,18,0,3,4,4,1,direct,1
0,2,4,computer,highgrow,0.210526316,1.055555556,19,3,business,0,0,0.857095159,7.46105919,0.115762004,0.967090652,1284,0.057202505,637,150,7,0,3,4,3,0,direct,2
0,1,8,computer,highgrow,0.172413793,1.035714286,29,1,,9,0,0.434065934,1.604954804,0.033375052,0.995225244,2987,0.017104714,230,470,12,0,3,4,4,1,direct,3
0,2,5,computer,highgrow,0.1,1.538461538,20,2,business,5,0,0.592563904,7.688212928,0.013847676,1.923882017,526,0.003461919,43,109,4,0,2,3,3,0,direct,2
20,4,2,computer,matured,0.363636364,1.222222222,11,3,engineer,13,0,0.700657149,5.585919758,0.036454804,1.402851711,1321,0.011383656,160,242,3,0,2,3,3,0,both,3
0,2,7,computer,highgrow,0.333333333,1.090909091,12,1,,0,0,0.546965597,3.26109215,0.168759812,1.394381613,1172,0.00837258,591,152,8,0,2,4,3,0,direct,2
0,1,2,computer,highgrow,0.142857143,1.076923077,14,5,engineer,11,0,0.543621013,1.330935252,0.062548263,1.034345048,973,0.027799228,58,445,3,0,2,4,4,0,direct,2
0,3,4,computer,matured,0.222222222,0.5625,18,3,engineer,30,0,0.402413331,1.110897436,-0.135025967,0.478597073,3120,0.01644547,239,433,1,0,4,4,4,0,direct,2
0,4,5,computer,highgrow,0.375,1.333333333,16,1,,20,0,0.539072191,2.357911733,0.086281671,1.696746708,1858,0.010271627,327,217,2,0,3,4,3,1,direct,2
0,3,6,computer,growing,0.076923077,1.733333333,26,3,engineer,13,0,0.772452229,6.658502449,0.040567525,1.309343608,1429,0.011140305,259,116,2,0,3,4,3,0,direct,1
0,2,5,computer,growing,0.066666667,1.071428571,15,1,,15,1,0.706584521,1.606955381,0.200898326,1.286915397,1524,0.026541445,453,268,3,0,3,4,3,0,direct,2
10,3,4,computer,growing,0.086956522,1.045454545,23,2,engineer,10,0,0.764371087,3.47826087,0.061111111,1.371428571,414,0.025694444,69,135,0,0,2,3,3,0,direct,1
0,4,5,computer,growing,0.222222222,1,27,3,engineer,10,0,0.419369523,0.960211682,0.11288018,1.856384994,5102,0.009593795,109,200,8,0,2,4,3,0,direct,1
0,1,4,computer,growing,0.181818182,1,22,3,humanities,10,0,0.637502302,4.364837398,0.042142026,1.258239344,1968,0.0112922,343,300,8,0,2,3,4,1,both,3
0,2,3,computer,highgrow,0.15,1.111111111,20,2,business,8,0,0.562718447,7.059502664,0.026041011,0.941824645,1126,0.003899862,176,69,0,0,1,4,3,0,direct,1
10,2,4,computer,growing,0.35,1.666666667,20,3,engineer,2,0,0.466257669,2.179118774,0.174945055,1.05470561,1044,0.012307692,305,65,18,0,3,4,3,3,direct,2
0,3,1,computer,highgrow,0.105263158,1.1875,19,3,humanities,13,0,0.068418734,4.483845548,0.080105448,1.732959737,6345,0.002144112,2087,1098,1,0,2,4,4,0,direct,2
0,3,6,computer,highgrow,0.05,1.052631579,20,1,,10,0,0.681233164,2.476056338,0.242320819,1.375586854,1065,0.016685628,512,444,2,0,4,3,3,0,direct,2
0,5,7,computer,growing,0.086956522,1.045454545,23,5,humanities,5,1,0.835506367,6.985253456,0.005673572,1.08643922,1085,0.018735981,15,266,0,0,3,4,4,0,indirect,2
0,3,7,computer,highgrow,0.222222222,1.058823529,18,3,engineer,18,0,5.426020408,-0.172766571,-0.099249374,1.259453782,-13880,0.31734779,-1102,330,14,0,2,3,4,2,direct,2
5,1,7,computer,highgrow,0.15,2,20,1,,20,0,0.717022682,5.408560311,0.023884892,2.250647668,1285,0.009784173,322,526,4,0,2,4,3,0,direct,2
0,3,1,computer,highgrow,0.291666667,1.043478261,24,4,engineer,11,0,0.665205261,5.080952381,0.039831303,1.042246642,840,0.009137769,162,500,3,0,3,4,4,0,both,3
0,7,8,computer,highgrow,0.2,1.25,25,5,engineer,18,0,0.649818264,1.319493999,-0.231686332,0.50792858,6166,0.028146509,-7717,9766,30,0,3,4,4,0,both,2
0,3,4,computer,matured,0.171428571,1,35,3,engineer,18,0,0.384339271,2.174908227,0.107525814,1.307882093,4631,0.002879269,950,153,3,0,2,4,3,0,both,2
0,3,5,computer,matured,0.127659574,1.068181818,47,5,business,20,0,0.72469468,6.20075188,0.025100036,1.09711321,1330,0.013338184,198,730,13,0,3,4,4,0,direct,3
0,3,4,computer,matured,0.204545455,1,44,3,engineer,17,0,0.751636238,7.403606103,0.011849007,1.260151086,2884,0.004917572,196,975,14,0,2,3,3,0,direct,3
1,3,8,computer,highgrow,0.29787234,1,47,4,engineer,5,0,0.501140106,0.728651237,0.056457234,0.600693821,13783,0.037239869,132,837,3,0,3,4,4,0,direct,2
0,1,3,computer,matured,0.205128205,1.026315789,39,4,engineer,8,0,0.136250682,0.72030033,0.231953239,0.809606436,14251,0,2151,523,10,0,3,4,4,1,direct,3
60,3,6,computer,matured,0.138888889,1.028571429,36,3,business,5,0,0.343913436,1.5788895,0.063544568,1.119469889,3638,0.005048747,340,270,10,0,3,4,3,0,direct,2
5,4,3,computer,matured,0.333333333,1.114285714,39,3,engineer,6,0,0.539276712,2.256029477,0.036080178,0.843597345,8956,0.019896065,195,305,6,0,4,4,4,0,direct,2
0,3,1,computer,highgrow,0.1,1,40,3,naturalschience,9,0,0.738536482,4.40745241,0.00340011,0.878147192,2469,0.018930344,-225,355,3,0,2,4,4,2,direct,2
10,2,3,computer,matured,0.09375,1.066666667,32,4,engineer,10,1,0.735378323,3.927357032,-0.087760724,0.857287449,1294,0.018890201,-206,162,28,1,3,4,4,0,direct,3
0,2,3,computer,matured,0.56097561,1,41,5,engineer,20,0,0.610102015,2.552329292,0.040005001,1.007177033,3134,0.007125891,301,1844,15,0,3,3,3,0,direct,2
0,8,2,computer,highgrow,0.428571429,1.590909091,35,1,,18,0,0.589544867,2.047574972,0.026941506,0.950829537,5402,0.020884188,381,306,6,0,1,4,3,1,direct,2
70,1,3,computer,matured,0.3125,1.066666667,48,4,engineer,7,0,0.656544997,5.802107192,0.074806569,0.954088358,4366,0.007895152,657,639,21,0,3,3,4,0,direct,1
10,7,4,computer,highgrow,0.131578947,1.151515152,38,3,engineer,18,0,0.7331813,10.04358974,0.022125777,1.455052006,1170,0.006042039,199,1501,3,0,2,3,3,0,direct,2
0,4,7,computer,highgrow,0.111111111,1.071428571,45,3,engineer,10,0,0.947808961,14.8081761,0.057443194,1.523208798,636,0.036631981,201,1086,6,0,1,3,3,0,both,2
50,3,7,computer,highgrow,0.173913043,1,46,3,engineer,20,0,0.71251932,5.04265233,0.050820954,1.19940324,2790,0.010661739,606,2327,7,0,4,5,4,1,indirect,2
40,4,5,computer,growing,0.060606061,3.666666667,33,1,,30,1,0.470137421,2.802493766,0.276561666,6.511008111,2005,0.005516996,1423,818,5,0,4,5,4,0,both,2
70,3,6,computer,highgrow,0.8,1.071428571,30,5,engineer,0,0,0.841944226,11.23064159,0.07574489,1.416660853,1808,0.016399902,419,526,21,0,4,4,3,0,both,2
0,7,3,computer,highgrow,0.161290323,1.033333333,31,1,,10,0,0.360709413,1.156209987,0.057216685,1.070750988,2343,0.010335917,257,763,5,0,3,4,3,3,direct,2
15,3,7,computer,matured,0.2,1.111111111,40,3,business,12,0,0.517697298,1.262727737,0.122977346,0.894787645,5873,0.000943905,916,5131,13,0,3,4,3,1,direct,2
29,3,2,computer,matured,0.055555556,1.058823529,72,3,engineer,9,0,0.267131459,2.404588696,0.13787632,1.273048022,19657,0.000359659,4413,563,25,1,3,4,3,3,both,2
31,3,4,computer,highgrow,0.0625,1.391304348,96,4,business,15,0,0.213507996,3.422669262,0.154174303,1.289305358,9246,0.007236302,3639,208,26,0,3,4,4,3,direct,2
15,3,5,computer,matured,0.152941176,1.133333333,85,3,engineer,7,0,0.359531627,1.388846043,0.071448015,0.788771707,66129,0.003048681,5719,502,18,0,2,4,4,102,direct,2
0,3,7,computer,matured,0.032786885,1,61,3,engineer,9,0,0.757628596,4.236510791,-0.072383783,1.013772326,2224,0.032901719,-981,193,4,0,3,3,3,0,direct,1
0,1,4,computer,matured,0.042105263,1.010638298,95,2,engineer,20,0,0.184632272,1.71176629,0.229807314,1.488527277,14856,0.001533622,4794,1139,0,0,2,3,2,0,direct,2
0,2,3,computer,ebb,0,3.076923077,80,3,engineer,0,0,0.696341655,3.700620476,0.026058404,1.252428034,3868,0.007265614,461,1213,3,0,3,3,4,0,both,2
20,1,3,computer,matured,0.180722892,1,83,4,engineer,20,0,0.734369891,4.309628009,0.029163493,1.135076724,7312,0.015740036,218,679,1,0,2,4,4,0,direct,3
0,2,5,computer,highgrow,0.12,1,75,3,engineer,1,0,0.110676484,1.957050453,0.085492685,1.74178692,11595,0,1453,1162,20,0,3,4,4,0,direct,2
15,1,2,computer,matured,0.1,1.081081081,80,4,engineer,17,0,0.825240931,4.95890411,0.049015441,1.177677678,2847,0.014803797,495,5806,4,0,3,4,3,0,direct,3
70,3,5,computer,matured,0.094594595,1,74,4,engineer,11,0,0.729657487,2.335019545,-0.020580995,0.974755231,4349,0.035647464,-208,707,9,0,3,4,4,0,direct,2
30,4,7,computer,highgrow,0.115384615,1.06122449,52,3,engineer,5,0,0.481224664,1.566522723,0.035311105,1.216349992,4863,0.007219743,614,940,17,0,2,4,4,1,direct,2
10,4,5,computer,highgrow,0.361445783,1.064102564,83,4,engineer,10,0,0.174401,1.381585842,0.05924615,0.965146308,34354,0.001306281,739,2778,10,0,2,3,4,0,direct,3
0,2,3,computer,matured,0.072463768,1.014705882,69,3,engineer,8,0,0.553497127,3.220102063,0.0534004,1.283995399,4507,0.006339144,682,629,5,0,2,4,3,0,direct,2
5,1,7,computer,highgrow,0.125,1,72,3,engineer,4,0,0.855988326,19.1979735,-0.011245991,1.497052209,1283,0.006658276,513,538,14,0,3,4,4,1,direct,2
70,3,4,computer,matured,0.0625,1.379310345,80,3,engineer,7,0,0.71418805,3.408068889,0.154501217,1.28584321,6271,0.022927194,759,1116,6,0,3,3,3,0,indirect,2
15,2,4,computer,matured,0.051020408,1.010309278,98,3,engineer,18,0,0.234059488,2.893853674,0.13597372,1.695591386,25983,0.000146294,8261,528,40,0,3,4,3,1,direct,2
1,2,3,computer,matured,0.046875,1,64,3,business,20,0,0.749725456,4.458973234,0.032178705,1.434297812,2279,0.009545365,207,136,1,0,3,3,3,0,direct,2
0,2,1,computer,highgrow,0.083333333,1.016949153,60,4,engineer,5,0,0.487101006,4.701619778,0.007796917,1.402772479,2346,0.002538531,112,164,2,0,3,4,4,2,direct,3
5,5,6,computer,highgrow,0.072289157,1.012195122,83,3,engineer,10,1,0.326022231,2.544249742,0.201527955,1.45855141,6791,0.001852066,3167,1114,29,1,3,4,3,3,direct,2
0.9,2,4,computer,highgrow,0.213333333,1.119402985,75,3,engineer,11,0,0.471915573,1.736918222,0.059193097,1.067296817,7606,0.007872228,769,3586,3,0,2,4,4,0,direct,2
0,2,1,computer,highgrow,0.048387097,1.050847458,62,3,humanities,20,0,0.725138845,6.332062524,0.051056656,1.617392151,2623,0.008549582,618,239,1,0,3,4,3,0,direct,3
50,3,8,computer,matured,0.116666667,1.111111111,60,2,engineer,15,0,0.780897528,6.6966046,0.013902519,0.914448101,913,0.011612692,0,526,2,0,4,4,3,0,direct,2
15,1,7,computer,highgrow,0.02,1.351351351,50,3,business,5,0,0.842704767,6.417748012,0.0715497,2.631651219,2389,0.018719019,761,128,0,0,4,4,3,0,direct,2
10,3,5,computer,matured,0.346666667,1.013513514,75,2,engineer,10,0,0.623006336,2.110692553,0.09946458,1.361622582,6902,0.013866008,866,1583,11,0,3,5,4,4,direct,2
14,3,5,computer,matured,0.136986301,1.057971014,73,4,business,2,0,0.700105042,2.944708531,0.049702634,1.002384602,3997,0.026083263,279,320,19,0,3,4,4,0,direct,2
0,2,5,computer,matured,0.0625,0.720720721,80,4,engineer,5,0,0.641589803,3.575104995,0.018170912,1.119352041,11191,0.011222475,609,4058,15,0,3,4,3,3,direct,2
